1035	92	6	0.384	58	51	43	14	5
1035	92	7	0.329	58	51	43	14	5
1035	92	8	0.468	58	51	43	14	5
1035	92	9	0.375	58	51	43	14	5
1035	92	10	0.443	58	51	43	14	5
1035	92	11	0.385	58	51	43	14	5
1035	92	12	0.378	58	51	43	14	5
1035	92	13	0.429	58	51	43	14	5
1035	92	14	0.366	58	51	43	14	5
1035	92	15	0.429	58	51	43	14	5
1035	92	16	0.454	58	51	43	14	5
1035	92	17	1.172	58	51	43	14	5
1035	92	18	1.06	58	51	43	14	5
1035	92	19	0.696	58	51	43	14	5
1035	92	20	0.792	58	51	43	14	5
1035	92	21	0.575	58	51	43	14	5
1035	92	22	0.464	58	51	43	14	5
1035	92	23	0.452	58	51	43	14	5
1035	93	0	0.546	56	50	43	17	8
1035	93	1	0.453	56	50	43	17	8
1035	93	2	0.443	56	50	43	17	8
1035	93	3	0.679	56	50	43	17	8
1035	93	4	0.451	56	50	43	17	8
1035	93	5	0.344	56	50	43	17	8
1035	93	6	0.396	56	50	43	17	8
1035	93	7	0.324	56	50	43	17	8
1035	93	8	0.475	56	50	43	17	8
1035	93	9	0.441	56	50	43	17	8
1035	93	10	0.392	56	50	43	17	8
1035	93	11	0.448	56	50	43	17	8
1035	93	12	0.378	56	50	43	17	8
1035	93	13	0.463	56	50	43	17	8
1035	93	14	0.42	56	50	43	17	8
1035	93	15	0.407	56	50	43	17	8
1035	93	16	0.469	56	50	43	17	8
1035	93	17	0.877	56	50	43	17	8
1035	93	18	0.951	56	50	43	17	8
1035	93	19	0.39	56	50	43	17	8
1035	93	20	0.471	56	50	43	17	8
1035	93	21	0.544	56	50	43	17	8
1035	93	22	0.846	56	50	43	17	8
1035	93	23	0.615	56	50	43	17	8
1035	94	0	1.352	59	52	44	10	3
1035	94	1	0.82	59	52	44	10	3
1035	94	2	0.762	59	52	44	10	3
1035	94	3	0.647	59	52	44	10	3
1035	94	4	0.556	59	52	44	10	3
1035	94	5	0.249	59	52	44	10	3
1035	94	6	0.301	59	52	44	10	3
1035	94	7	0.361	59	52	44	10	3
1035	94	8	0.371	59	52	44	10	3
1035	94	9	0.369	59	52	44	10	3
1035	94	10	0.425	59	52	44	10	3
1035	94	11	0.341	59	52	44	10	3
1035	94	12	0.423	59	52	44	10	3
1035	94	13	0.422	59	52	44	10	3
1035	94	14	0.39	59	52	44	10	3
1035	94	15	0.464	59	52	44	10	3
