Usage,Temp,Hour
0.09,53,15
0.066,53,16
0.09,53,17
0.078,53,18
0.09,53,19
0.066,53,20
0.09,53,21
0.084,53,22
0.361,53,23
0.119,54,0
0.071,54,1
0.089,54,2
0.077,54,3
0.086,54,4
0.064,54,5
0.089,54,6
0.078,54,7
0.088,54,8
0.064,54,9
0.087,54,10
0.077,54,11
0.087,54,12
0.064,54,13
0.087,54,14
0.236,54,15
0.189,54,16
0.259,54,17
0.258,54,18
0.154,54,19
0.167,54,20
0.142,54,21
0.153,54,22
0.147,54,23
0.167,59,0
0.153,59,1
0.161,59,2
0.174,59,3
0.187,59,4
0.172,59,5
0.146,59,6
0.184,59,7
0.196,59,8
0.169,59,9
0.146,59,10
0.169,59,11
0.155,59,12
0.19,59,13
0.542,59,14
0.333,59,15
0.315,59,16
0.142,59,17
0.228,59,18
0.207,59,19
0.072,59,20
0.057,59,21
0.052,59,22
0.079,59,23
0.041,55,0
0.231,55,1
0.256,55,2
0.278,55,3
0.102,55,4
0.043,55,5
0.15,55,6
0.058,55,7
0.061,55,8
0.067,55,9
0.055,55,10
0.067,55,11
0.127,55,12
0.22,55,13
0.085,55,14
0.186,55,15
0.066,55,16
0.065,55,17
0.042,55,18
0.064,55,19
0.06,55,20
0.103,55,21
0.285,55,22
0.368,55,23
0.419,53,0
0.442,53,1
0.359,53,2
0.083,53,3
0.119,53,4
0.097,53,5
0.105,53,6
0.069,53,7
0.096,53,8
0.072,53,9
0.092,53,10
0.14,53,11
0.29,53,12
0.519,53,13
0.579,53,14
0.214,53,15
0.116,53,16
0.122,53,17
0.091,53,18
0.131,53,19
0.093,53,20
0.118,53,21
0.274,53,22
0.269,53,23
0.293,53,0
0.409,53,1
0.294,53,2
0.281,53,3
0.063,53,4
0.111,53,5
0.05,53,6
0.079,53,7
0.047,53,8
0.066,53,9
0.065,53,10
0.058,53,11
0.066,53,12
0.105,53,13
0.08,53,14
0.103,53,15
0.068,53,16
0.096,53,17
0.243,53,18
0.301,53,19
0.347,53,20
0.298,53,21
0.157,53,22
0.065,53,23
0.045,56,0
0.068,56,1
0.21,56,2
0.061,56,3
0.116,56,4
0.056,56,5
0.095,56,6
0.051,56,7
0.071,56,8
0.08,56,9
0.045,56,10
0.067,56,11
0.13,56,12
0.433,56,13
0.358,56,14
0.341,56,15
0.295,56,16
0.156,56,17
0.143,56,18
0.067,56,19
0.055,56,20
0.062,56,21
0.039,56,22
0.062,56,23
0.053,50,0
0.187,50,1
0.171,50,2
0.122,50,3
0.082,50,4
0.078,50,5
0.088,50,6
0.066,50,7
0.09,50,8
0.078,50,9
0.086,50,10
0.065,50,11
0.258,50,12
0.434,50,13
0.339,50,14
0.509,50,15
0.269,50,16
0.055,50,17
0.047,50,18
0.067,50,19
0.086,50,20
0.081,50,21
0.063,50,22
0.04,50,23
0.062,54,0
0.052,54,1
0.063,54,2
0.039,54,3
0.058,54,4
0.052,54,5
0.062,54,6
0.045,54,7
0.06,54,8
0.064,54,9
0.051,54,10
0.061,54,11
0.039,54,12
0.062,54,13
0.178,54,14
0.278,54,15
0.177,54,16
0.329,54,17
0.334,54,18
0.067,54,19
0.064,54,20
0.041,54,21
0.077,54,22
0.04,54,23
0.108,61,0
0.064,61,1
0.064,61,2
0.091,61,3
0.075,61,4
0.093,61,5
0.076,61,6
0.084,61,7
0.096,61,8
0.081,61,9
0.093,61,10
0.067,61,11
0.104,61,12
0.247,61,13
0.23,61,14
0.254,61,15
0.318,61,16
0.237,61,17
0.083,61,18
0.238,61,19
0.215,61,20
0.2,61,21
0.385,61,22
0.302,61,23
0.741,64,0
1.21,64,1
1.308,64,2
1.046,64,3
0.308,64,4
0.37,64,5
0.292,64,6
0.349,64,7
0.275,64,8
0.383,64,9
0.566,64,10
0.585,64,11
0.53,64,12
0.575,64,13
0.564,64,14
1.079,64,15
0.94,64,16
0.656,64,17
0.866,64,18
0.771,64,19
1.822,64,20
0.716,64,21
0.739,64,22
1.154,64,23
1.567,58,0
1.098,58,1
0.759,58,2
0.398,58,3
0.335,58,4
0.352,58,5
0.336,58,6
0.315,58,7
0.321,58,8
0.35,58,9
0.315,58,10
0.305,58,11
0.468,58,12
0.741,58,13
1.022,58,14
1.039,58,15
0.691,58,16
0.463,58,17
0.348,58,18
0.332,58,19
0.323,58,20
0.375,58,21
1.451,58,22
1.387,58,23
0.857,54,0
1.137,54,1
1.861,54,2
0.431,54,3
0.355,54,4
0.516,54,5
0.365,54,6
0.299,54,7
0.274,54,8
0.292,54,9
0.524,54,10
1.11,54,11
2.75,54,12
2.922,54,13
2.817,54,14
3.354,54,15
2.872,54,16
2.18,43,4
2.067,43,5
0.696,43,6
0.643,43,7
0.645,43,8
0.629,43,9
0.626,43,10
0.804,43,11
0.89,43,12
1.061,43,13
1.945,43,14
1.867,43,15
0.871,43,16
0.679,43,17
0.651,43,18
0.604,43,19
0.624,43,20
0.66,43,21
0.75,43,22
1.124,43,23
0.156,51,0
0.272,51,2
0.444,51,6
2.167,51,7
1.105,51,8
1.456,62,1
1.809,62,2
1.426,62,3
0.594,62,4
0.643,62,5
0.816,62,6
2.172,62,7
2.487,62,8
1.602,62,9
0.805,62,10
0.84,62,11
1.175,62,12
0.889,62,13
0.869,62,14
0.954,62,15
1.108,62,16
1.504,62,17
2.971,62,18
2.555,62,19
1.121,62,20
0.92,62,21
1.122,62,22
1.269,62,23
0.951,66,0
1.054,66,1
2.075,66,2
0.899,66,3
0.723,66,4
0.755,66,5
0.644,66,6
0.663,66,7
0.48,66,8
0.276,66,9
0.273,66,10
0.69,66,11
0.487,66,12
0.65,66,13
0.969,66,14
0.853,66,15
0.768,66,16
0.572,66,17
0.571,66,18
0.574,66,19
0.574,66,20
0.786,66,21
0.91,66,22
1.264,66,23
1.633,68,0
1.853,68,1
1.603,68,2
1.708,68,3
0.668,68,4
0.803,68,5
0.852,68,6
1.58,68,7
2.495,68,8
2.253,68,9
0.988,68,10
1.345,68,11
1.209,68,12
0.987,68,13
1.007,68,14
0.982,68,15
0.998,68,16
0.918,68,17
0.861,68,18
0.795,68,19
0.773,68,20
0.775,68,21
0.858,68,22
0.198,68,23
1.752,74,0
1.046,74,1
1.982,74,2
0.912,74,3
0.657,74,4
0.752,74,5
0.592,74,6
1.797,74,7
2.549,74,8
2.932,74,9
1.967,74,10
1.217,74,11
1.152,74,12
1.11,74,13
0.967,74,14
0.815,74,15
0.802,74,16
0.793,74,17
0.926,74,18
0.929,74,19
0.869,74,20
1.115,74,21
1.056,74,22
0.907,74,23
1.123,72,0
1.216,72,1
1.218,72,2
0.941,72,3
0.752,72,4
0.62,72,5
0.625,72,6
0.626,72,7
0.772,72,8
0.913,72,9
1.582,72,10
1.231,72,11
0.439,72,12
1.763,72,13
3.245,72,14
5.03,72,15
1.873,72,16
0.808,72,17
0.759,72,18
0.324,72,19
0.21,72,20
0.186,72,21
0.701,72,22
1.263,72,23
1.105,56,0
1.13,56,1
1.137,56,2
1.068,56,3
0.983,56,4
0.875,56,5
0.82,56,6
0.707,56,7
0.546,56,8
0.554,56,9
0.463,56,10
0.919,56,11
1.179,56,12
1.517,56,13
1.132,56,14
0.844,56,15
0.793,56,16
0.77,56,17
0.752,56,18
0.751,56,19
0.736,56,20
0.603,56,21
0.837,56,22
0.956,56,23
0.983,52,0
1.153,52,1
0.91,52,2
0.7,52,3
0.492,52,4
0.499,52,5
0.538,52,6
0.592,52,7
0.763,52,8
0.741,52,9
0.745,52,10
0.611,52,11
0.625,52,12
0.819,52,13
0.967,52,14
0.772,52,15
0.894,52,16
0.778,52,17
0.739,52,18
0.558,52,19
1.175,52,20
1.47,52,21
0.882,52,22
1.035,52,23
0.847,64,0
0.858,64,1
0.788,64,2
0.539,64,3
0.4,64,4
0.654,64,5
0.55,64,6
0.436,64,7
0.253,64,8
0.292,64,9
0.647,64,10
0.713,64,11
1.086,64,12
0.913,64,13
0.9,64,14
0.81,64,15
0.805,64,16
1.609,64,17
1.176,64,18
0.569,64,19
0.749,64,20
1.493,64,21
3.01,64,22
0.194,64,23
1.205,60,2
0.904,60,3
0.797,60,4
0.667,60,5
1.291,60,6
2.488,60,7
2.433,60,8
1.5,60,9
1.027,60,10
1.296,60,11
0.964,60,12
0.826,60,13
0.859,60,14
0.745,60,15
0.743,60,16
0.739,60,17
0.576,60,18
0.499,60,19
0.835,60,20
1.127,60,21
1.151,60,22
1.648,60,23
1.648,52,0
1.661,52,1
2.313,52,2
1.11,52,3
0.74,52,4
0.748,52,5
0.745,52,6
0.736,52,7
0.755,52,8
1.075,52,9
3.099,52,10
3.204,52,11
2.98,52,12
1.695,52,13
0.978,52,14
0.839,52,15
0.838,52,16
0.823,52,17
0.641,52,18
0.584,52,19
0.584,52,20
0.799,52,21
0.855,52,22
1.033,52,23
1.763,56,0
1.224,56,1
1.072,56,2
1.899,56,3
1.018,56,4
0.764,56,5
0.762,56,6
0.779,56,7
0.69,56,8
0.71,56,9
0.912,56,10
1.227,56,11
1.101,56,12
0.937,56,13
0.938,56,14
0.73,56,15
0.623,56,16
0.481,56,17
0.481,56,18
0.481,56,19
0.565,56,20
0.806,56,21
0.813,56,22
0.962,56,23
0.98,62,0
1.248,62,1
1.704,62,2
0.534,62,3
0.431,62,4
0.507,62,5
0.607,62,6
0.873,62,7
0.672,62,8
0.893,62,9
0.958,62,10
0.722,62,11
1.153,62,12
1.32,62,13
1.57,62,14
1.1,62,15
0.917,62,16
0.87,62,17
0.867,62,18
1.313,62,19
3.305,62,20
1.038,62,21
1.892,62,22
1.378,62,23
2.908,52,0
2.981,52,1
2.86,52,2
1.674,52,3
0.845,52,4
0.871,52,5
0.703,52,6
0.647,52,7
0.622,52,8
0.685,52,9
0.76,52,10
0.846,52,11
0.978,52,12
0.689,52,13
0.774,52,14
1.07,52,15
0.765,52,16
0.746,52,17
0.727,52,18
1.594,52,20
0.785,52,21
0.882,52,22
1.335,52,23
0.887,50,0
1.158,50,1
0.647,50,2
0.345,50,3
0.324,50,4
0.371,50,5
0.312,50,6
0.362,50,7
0.421,50,8
0.482,50,9
0.509,50,10
0.556,50,11
1.319,50,12
1.192,50,13
0.92,50,14
0.812,50,15
0.817,50,16
1.665,50,17
1.153,50,18
0.806,50,19
0.878,50,20
1.813,50,21
2.931,50,22
2.921,50,23
1.505,50,0
4.127,50,3
0.822,50,4
0.833,50,5
0.758,50,6
1.83,50,7
2.476,50,8
2.508,50,9
1.124,50,10
0.879,50,11
1.03,50,12
1.156,50,13
1.661,50,14
0.531,50,15
0.651,50,16
0.999,50,17
0.775,50,18
1.521,50,19
2.754,50,20
1.914,50,21
0.782,50,22
0.996,50,23
1.037,55,0
0.986,55,1
1.127,55,2
0.783,55,3
0.54,55,4
0.538,55,5
0.649,55,6
0.746,55,7
0.779,55,8
0.771,55,9
0.537,55,10
1.112,55,11
1.564,55,12
1.704,55,13
1.019,55,14
0.924,55,15
0.77,55,16
0.774,55,17
0.967,55,18
1.014,55,19
0.934,55,20
1.057,55,21
0.875,55,22
5.227,59,1
1.405,59,2
0.913,59,3
0.683,59,4
0.755,59,5
0.533,59,6
0.519,59,7
0.702,59,8
1.05,59,9
1.047,59,10
1.344,59,11
1.202,59,12
0.772,59,13
0.526,59,14
0.592,59,15
0.758,59,16
0.764,59,17
0.343,59,18
1.281,59,19
0.685,59,20
0.78,59,21
0.86,59,22
1.017,59,23
1.345,61,0
1.683,61,1
1.021,61,2
0.81,61,3
0.755,61,4
0.81,61,5
0.745,61,6
0.519,61,7
0.501,61,8
0.659,61,9
4.207,61,11
0.21,62,8
2.131,48,10
2.064,48,11
0.977,48,12
0.742,48,13
0.778,48,14
0.751,48,15
0.625,48,16
0.484,48,17
0.493,48,18
0.486,48,19
0.487,48,20
0.688,48,21
0.821,48,22
0.741,48,23
1.302,57,0
1.348,57,1
2.156,57,2
0.793,57,3
0.706,57,4
0.711,57,5
0.933,57,6
0.962,57,7
1.11,57,8
1.097,57,9
2.379,57,10
2.645,57,11
3.474,57,12
3.047,57,13
0.829,57,14
0.952,57,15
0.984,57,16
1.07,57,17
1.658,57,18
5.693,57,19
2.185,57,20
0.626,57,21
0.541,57,22
0.776,57,23
1.066,67,0
1.481,67,1
1.179,67,2
0.756,67,3
0.804,67,12
0.862,67,13
0.228,67,14
0.419,67,15
0.317,67,16
0.384,67,17
0.296,67,18
0.268,67,19
0.569,67,20
1.296,67,21
2.472,67,22
2.435,67,23
1.553,75,0
1.009,75,1
1.238,75,2
1.125,75,3
0.634,75,4
0.751,75,5
0.735,75,6
0.621,75,7
0.514,75,8
1.171,75,9
0.962,75,10
1.425,75,11
2.896,75,12
2.753,75,13
1.609,75,14
0.755,75,15
1.075,75,16
3.207,75,17
4.846,75,18
4.006,75,19
2.986,75,20
1.936,75,21
1.187,75,22
2.533,75,23
1.695,77,0
1.518,77,1
0.436,77,2
1.687,48,0
0.229,48,1
3.299,48,2
2.096,48,3
0.931,48,4
1.106,48,5
1.052,48,6
1.02,48,7
1.079,48,8
0.809,48,9
0.729,48,10
0.927,48,11
1.113,48,12
0.985,48,13
3.19,48,14
3.018,48,15
3.216,48,16
2.424,48,17
0.97,48,18
2.057,48,19
2.58,48,20
2.55,48,21
2.446,48,22
1.662,48,23
1.145,51,0
1.222,51,1
1.278,51,2
1.638,51,3
0.681,51,4
0.604,51,5
0.651,51,6
0.749,51,7
1.305,51,8
2.885,51,9
2.32,51,10
1.193,51,11
0.91,51,12
0.634,51,13
0.396,51,14
0.291,51,15
0.283,51,16
0.282,51,17
0.341,51,18
0.715,51,19
0.71,51,20
0.625,51,21
0.745,51,22
0.807,51,23
1.197,50,0
0.814,50,1
1.514,50,2
1.642,50,3
0.736,50,4
0.468,50,5
0.415,50,6
0.408,50,7
0.546,50,8
0.458,50,9
0.749,50,10
0.826,50,11
0.887,50,12
1.601,50,13
1.108,50,14
1.443,50,15
0.74,50,16
0.704,50,17
0.771,50,18
0.591,50,19
0.737,50,20
0.721,50,21
1.031,50,22
1.051,50,23
1.254,46,0
1.351,46,1
4.086,46,2
3.367,46,3
2.421,46,4
1.493,46,5
0.759,46,6
0.568,46,7
0.517,46,8
0.529,46,9
0.559,46,10
1.039,46,11
1.345,46,12
0.842,46,13
1.007,46,14
0.943,46,15
0.844,46,16
0.687,46,17
0.602,46,18
0.604,46,19
0.852,46,20
0.893,46,21
0.885,46,22
0.849,46,23
0.809,55,0
0.237,55,1
1.966,55,2
0.969,55,3
0.738,55,4
0.817,55,5
0.673,55,6
0.575,55,7
0.585,55,8
0.58,55,9
0.775,55,10
0.87,55,11
1.229,55,12
0.863,55,13
0.814,55,14
0.806,55,15
0.819,55,16
0.883,55,17
1.757,55,18
1.393,55,19
2.675,55,20
2.594,55,21
0.881,55,22
0.888,55,23
0.711,68,0
2.389,68,2
0.871,68,3
0.509,68,4
0.586,68,5
0.562,68,6
0.626,68,7
0.959,68,8
0.827,68,9
1.303,68,10
0.886,68,11
1.218,68,12
1.467,68,13
2.739,68,14
2.622,68,15
2.598,68,16
2.544,68,17
1.233,68,18
0.973,68,19
0.67,68,20
0.812,68,21
0.9,68,22
2.907,68,23
3.833,67,0
3.407,67,1
3.218,67,2
1.091,67,3
0.93,67,4
1.052,67,5
0.791,67,6
0.776,67,7
0.787,67,8
0.601,67,9
0.75,67,10
1.37,67,11
1.768,67,12
0.948,67,13
1.024,67,14
1.63,67,15
1.003,67,16
0.753,67,17
0.787,67,18
0.777,67,19
1.682,67,20
1.257,67,21
1.414,67,22
1.316,67,23
2.181,63,0
2.04,63,1
1.281,63,2
0.812,63,3
0.708,63,4
0.747,63,5
0.543,63,6
0.364,63,7
0.607,63,8
0.493,63,9
0.466,63,10
0.211,63,11
0.615,63,12
0.837,63,13
1.479,63,14
1.294,63,15
0.869,63,16
0.737,63,17
0.816,63,18
0.769,63,19
0.777,63,20
1.151,63,21
1.503,63,22
1.683,63,23
1.675,65,0
2.421,65,1
2.037,65,2
1.011,65,3
1.142,65,4
0.997,65,5
0.67,65,6
0.639,65,7
0.565,65,8
0.54,65,9
0.528,65,10
0.609,65,11
0.726,65,12
0.944,65,13
1.411,65,14
0.744,65,15
0.606,65,16
0.496,65,17
0.49,65,18
0.491,65,19
0.629,65,20
0.869,65,21
1.038,65,22
1.332,65,23
1.514,56,0
1.211,56,1
1.825,56,2
1.621,56,3
0.675,56,4
0.903,56,5
0.833,56,6
0.597,56,7
0.538,56,8
0.423,56,9
0.546,56,10
1.162,56,11
1.298,56,12
1.051,56,13
1.08,56,14
3.622,56,15
0.854,56,16
0.76,56,17
1.118,56,18
0.904,56,19
0.902,56,20
2.444,56,21
2.77,56,22
2.291,56,23
0.963,57,0
1.182,57,1
1.217,57,2
2.174,57,3
0.863,57,4
0.486,57,5
0.486,57,6
0.482,57,7
0.481,57,8
0.845,57,9
1.045,57,10
1.674,57,11
1.514,57,12
0.837,57,13
0.83,57,14
0.839,57,15
0.785,57,16
1.248,57,17
2.545,57,18
2.637,57,19
2.365,57,20
2.224,57,21
1.177,57,22
1.266,57,23
0.077,67,0
2.497,67,1
1.08,67,2
1.635,67,3
0.813,67,4
2.405,67,5
2.477,67,6
1.767,67,7
0.764,67,8
0.789,67,9
0.77,67,10
2.264,67,11
3.127,67,12
2.877,67,13
3.6,67,14
4.038,67,15
3.166,67,16
3.196,67,17
1.528,67,18
0.713,67,19
0.841,67,20
0.841,67,21
0.664,67,22
0.603,67,23
0.604,73,0
0.388,73,1
1.681,73,2
1.231,73,3
0.718,73,4
0.726,73,5
0.485,73,6
0.47,73,7
0.469,73,8
0.47,73,9
0.649,73,10
0.72,73,11
0.717,73,12
0.715,73,13
0.952,73,14
0.874,73,15
0.677,73,16
0.58,73,17
0.431,73,18
0.432,73,19
0.434,73,20
0.662,73,21
0.691,73,22
0.689,73,23
0.447,66,0
0.545,66,1
0.667,66,2
0.705,66,3
0.957,66,4
1.179,66,5
1.801,66,6
0.597,66,7
0.471,66,8
0.47,66,9
0.481,66,10
0.734,66,11
0.713,66,12
0.714,66,13
0.712,66,14
0.594,66,15
0.563,66,16
0.806,66,17
0.956,66,18
0.999,66,19
0.956,66,20
1.839,66,22
0.697,66,23
0.517,65,0
0.455,65,1
0.454,65,2
0.465,65,3
0.623,65,4
1.093,65,5
1.692,65,6
0.548,65,7
0.454,65,8
0.537,65,9
0.694,65,10
0.702,65,11
0.698,65,12
0.694,65,13
0.611,65,14
0.675,65,15
0.86,65,16
0.933,65,17
1.648,65,18
2.846,65,19
2.313,65,20
0.819,65,21
0.902,65,22
0.99,65,23
1.557,67,0
1.676,67,1
1.544,67,2
1.22,67,3
0.979,67,4
1.038,67,5
1.037,67,6
1.036,67,7
1.087,67,8
1.672,67,9
2.739,67,10
2.898,67,11
2.724,67,12
2.006,67,13
0.881,67,14
1.149,67,15
0.856,67,16
1.931,67,17
2.764,67,18
0.552,67,19
1.699,67,20
2.84,67,21
3.164,67,22
2.351,67,23
2.453,72,0
4.069,72,1
0.756,72,2
2.419,72,3
2.228,72,4
1.491,72,5
2.643,72,6
2.864,72,7
2.633,72,8
1.004,72,9
1.866,72,10
1.029,72,11
1.427,72,12
3.191,72,13
3.138,72,14
3.173,72,15
3.13,72,16
3.381,72,17
1.859,72,18
1.421,72,19
1.227,72,20
0.677,72,21
0.949,72,22
1.55,72,23
2.353,79,0
2.542,79,1
1.584,79,2
1.101,79,3
0.905,79,4
1.163,79,5
0.819,79,6
0.697,79,7
0.599,79,8
0.45,79,9
0.552,79,10
2.29,79,11
3.419,79,12
1.021,79,13
1.118,79,14
6.186,79,15
4.827,79,16
3.565,79,17
3.559,79,18
4.352,79,19
4.214,79,20
4.872,79,21
4.15,79,22
4.409,79,23
4.697,69,0
4.623,69,1
3.587,69,2
1.518,69,3
1.298,69,4
1.528,69,5
1.379,69,6
1.23,69,7
1.033,69,8
1.324,69,9
2.808,69,10
5.743,69,11
5.623,69,12
3.728,69,13
3.227,69,14
3.041,69,15
2.83,69,16
1.154,69,17
2.841,69,18
3.388,69,19
0.648,69,20
1.54,69,21
1.196,69,22
1.207,69,23
1.622,63,0
1.339,63,1
1.524,63,2
2.287,63,3
1.231,63,4
0.917,63,5
0.828,63,6
0.925,63,7
1.127,63,8
1.067,63,9
1.086,63,10
1.346,63,11
2.214,63,12
2.226,63,13
1.104,63,14
1.128,63,15
0.931,63,16
1.093,63,17
1.339,63,18
3.026,63,19
5.279,63,20
5.063,63,21
1.375,63,22
1.302,63,23
1.384,69,0
1.271,69,1
1.149,69,2
0.694,69,3
0.719,69,4
0.725,69,5
0.525,69,6
0.522,69,7
0.653,69,8
1.265,69,9
1.006,69,10
0.767,69,11
0.7,69,12
0.823,69,13
0.947,69,14
1.078,69,15
3.782,69,16
3.699,69,17
2.755,69,18
2.399,69,19
0.814,69,20
2.463,69,21
4.079,69,22
3.226,69,23
1.636,76,0
3.849,76,1
1.589,76,2
1.519,76,3
1.215,76,4
1.41,76,5
1.363,76,6
1.2,76,7
1.144,76,8
1.583,76,9
1.714,76,10
2.671,76,11
4.624,76,12
3.261,76,13
3.78,76,14
3.237,76,15
3.949,76,16
4.054,76,17
4.701,76,18
4.304,76,19
4.205,76,20
3.497,76,21
1.273,76,22
0.928,76,23
0.259,78,0
2.184,78,1
1.091,78,2
0.772,78,3
0.661,78,4
0.791,78,5
0.762,78,6
0.761,78,7
0.755,78,8
0.609,78,9
1.319,78,10
3.763,78,11
3.899,78,13
6.435,78,14
3.066,78,15
1.65,78,16
0.74,78,17
0.526,78,18
3.092,78,19
3.026,78,20
3.137,78,21
2.959,78,22
2.814,78,23
4.151,76,0
3.146,76,1
2.324,76,2
2.149,76,3
1.881,76,4
1.741,76,5
1.615,76,6
1.453,76,7
1.615,76,8
2.054,76,9
3.794,76,10
5.203,76,11
6.381,76,12
6.492,76,13
3.045,76,14
0.707,76,15
0.729,76,16
0.693,76,17
4.33,76,18
4.106,76,19
3.336,76,20
3.56,76,21
4.134,76,22
4.449,76,23
3.165,77,0
2.091,77,1
1.891,77,2
1.827,77,3
1.734,77,4
2.958,77,5
3.19,77,6
2.641,77,7
1.78,77,8
1.622,77,9
1.745,77,10
2.033,77,11
3.288,77,12
3.311,77,13
3.274,77,14
4.005,77,15
4.854,77,16
5.635,77,17
4.242,77,18
3.999,77,19
3.14,77,20
1.494,77,21
1.926,77,22
1.652,77,23
2.012,77,0
2.086,77,1
1.933,77,2
2.84,77,3
1.422,77,4
1.439,77,5
1.316,77,6
1.297,77,7
1.913,77,8
2.997,77,9
3.136,77,10
1.614,77,11
1.717,77,12
1.786,77,13
3.199,77,14
3.995,77,15
5.299,77,16
6.402,77,17
5.089,77,18
2.577,77,19
3.867,77,20
4.208,77,21
4.76,77,22
4.904,77,23
2.828,80,0
1.938,80,1
2.78,80,2
2.266,80,3
1.354,80,4
1.562,80,5
1.509,80,6
1.577,80,7
1.526,80,8
1.489,80,9
1.544,80,10
2.675,80,11
3.325,80,12
4.007,80,13
3.808,80,14
3.274,80,15
3.577,80,16
4.857,80,17
5.13,80,18
3.802,80,19
1.523,80,20
2.504,80,21
2.734,80,22
2.349,80,23
2.475,82,0
2.263,82,1
2.513,82,2
2.172,82,3
1.976,82,4
2.09,82,5
1.571,82,6
1.548,82,7
1.345,82,8
1.358,82,9
2.08,82,10
1.145,82,11
1.489,82,12
2.241,82,13
3.502,82,14
4.344,82,15
3.099,82,16
0.707,82,17
0.703,82,18
0.702,82,19
0.702,82,20
0.851,82,21
5.05,82,22
4.459,82,23
5.004,75,0
2.104,75,1
2.377,75,2
2.98,75,3
2.584,75,4
3.982,75,5
3.662,75,6
1.806,75,7
1.756,75,8
2.014,75,9
3.731,75,10
4.5,75,11
3.379,75,12
3.171,75,13
3.632,75,14
5.013,75,15
5.016,75,16
5.264,75,17
4.319,75,20
1.036,75,21
4.028,75,22
4.21,75,23
3.95,66,0
1.883,66,1
2.654,66,2
1.907,66,3
1.365,66,4
1.387,66,5
1.143,66,6
1.113,66,7
1.265,66,8
1.316,66,9
1.57,66,10
4.084,66,11
4.371,66,12
3.534,66,13
1.516,66,14
0.407,66,15
0.235,66,16
0.164,66,17
0.369,66,18
0.411,66,19
0.344,66,20
0.877,66,21
3.614,66,22
1.663,66,23
1.848,67,0
0.471,67,1
3.693,67,2
2.26,67,3
1.093,67,4
1.268,67,5
1.116,67,6
1.282,67,7
1.083,67,8
1.539,67,9
1.688,67,10
1.834,67,11
3.036,67,12
4.122,67,13
3.865,67,14
3.734,67,15
3.449,67,16
2.907,67,17
1.584,67,18
1.386,67,19
1.303,67,20
1.242,67,21
1.306,67,22
1.43,67,23
1.488,63,0
1.566,63,1
1.674,63,2
2.355,63,3
1.355,63,4
1.188,63,5
0.994,63,6
1.106,63,7
1.042,63,8
1.173,63,9
1.103,63,10
0.998,63,11
0.852,63,12
0.822,63,13
1.287,63,14
1.818,63,15
1.393,63,16
0.133,63,17
1.51,63,18
0.491,63,19
0.195,63,20
0.512,63,21
0.795,63,22
0.483,63,23
1.568,66,0
0.927,66,1
0.902,66,2
0.487,66,3
0.417,66,4
0.452,66,5
0.446,66,6
0.609,66,7
0.724,66,8
0.691,66,9
0.575,66,10
0.435,66,11
0.702,66,12
1.787,66,13
4.079,66,14
0.952,66,15
4.103,66,16
3.695,66,17
4.81,66,18
4.935,66,19
3.204,66,20
1.017,66,21
1.154,66,22
1.42,66,23
1.111,65,0
0.525,65,1
2,65,2
2.316,65,3
1.92,65,4
1.898,65,5
0.872,65,6
0.881,65,7
0.796,65,8
0.506,65,9
0.448,65,10
0.982,65,11
0.791,65,12
0.704,65,13
0.843,65,14
0.868,65,15
0.862,65,16
0.823,65,17
0.833,65,18
0.798,65,19
1.235,65,20
1.85,65,21
1.01,65,22
0.534,65,23
1.555,70,0
2.812,70,1
1.212,70,2
1.402,70,3
0.92,70,4
0.95,70,5
0.838,70,6
0.979,70,7
1.08,70,8
1.255,70,9
1.577,70,10
1.675,70,11
2.072,70,12
2.222,70,13
3.105,70,14
3.327,70,15
2.887,70,16
1.324,70,17
0.88,70,18
0.863,70,19
0.774,70,20
0.704,70,21
1.04,70,22
1.251,70,23
2.347,72,0
1.534,72,1
0.978,72,2
1.759,72,3
0.902,72,4
0.979,72,5
0.708,72,6
0.705,72,7
0.463,72,8
0.524,72,9
0.861,72,10
0.703,72,11
1.046,72,12
0.929,72,13
1.336,72,14
6.036,72,15
3.193,72,16
2.54,72,17
2.442,72,18
3.115,72,19
1.862,72,20
4.274,72,21
4.225,72,22
3.322,72,23
2.526,72,0
1.315,72,1
0.884,72,2
0.762,72,3
0.703,72,4
0.467,72,5
0.595,72,6
0.631,72,7
0.568,72,8
0.594,72,9
0.768,72,10
0.934,72,11
1.116,72,12
0.968,72,13
0.73,72,14
0.452,72,15
0.401,72,16
0.167,72,17
0.173,72,18
0.373,72,19
1.797,72,20
1.335,72,21
0.736,72,22
0.743,72,23
1.003,73,0
1.794,73,1
1.728,73,2
1.031,73,3
0.991,73,4
1.038,73,5
1.016,73,6
0.807,73,7
0.559,73,8
0.471,73,9
0.465,73,10
0.735,73,11
1.153,73,12
2.649,73,13
0.777,73,14
1.193,73,15
1.988,73,16
0.962,73,17
0.829,73,18
0.785,73,19
0.816,73,20
0.978,73,21
1.56,73,22
1.448,73,23
1.444,70,0
1.989,70,1
1.985,70,2
0.802,70,3
0.657,70,4
0.769,70,5
0.786,70,6
0.822,70,7
1.708,70,8
2.562,70,9
2.256,70,10
1.9,70,11
1.09,70,12
2.15,70,13
2.749,70,14
0.945,70,15
3.087,70,16
1.388,70,17
0.925,70,18
1.307,70,19
1.395,70,20
1.297,70,21
1.42,70,22
1.256,70,23
0.043,70,0
3.001,70,1
1.242,70,2
1.104,70,3
0.983,70,4
1.071,70,5
1.069,70,6
1.089,70,7
0.804,70,8
